path_key,phase_count,phase_annual_return_mean,phase_annual_return_min,phase_annual_return_max,phase_annual_return_std,phase_sharpe_mean,phase_sharpe_min,phase_sharpe_max,phase_sharpe_std
low_volatility|60d|q10_minus_q1|beta_neutral|r63|ensemble,3,0.051067549370331276,0.04707955312416723,0.05685023827683766,0.004185870152227898,0.3619180398071616,0.3432670135394158,0.38997751851612455,0.02019665074212005
short_term_reversal|reversal_5d|continuous_high_minus_low|unconstrained_beta|r1|ensemble,1,-0.1943258254367599,-0.1943258254367599,-0.1943258254367599,0.0,-1.5765858492208755,-1.5765858492208755,-1.5765858492208755,0.0
short_term_reversal|reversal_5d|continuous_high_minus_low|unconstrained_beta|r5|ensemble,3,-0.07176857622746151,-0.09438822133059077,-0.04963488280730399,0.018273704952264304,-0.5385458574436632,-0.7536257558446997,-0.3332750147986704,0.17174758524378228
short_term_reversal|reversal_5d|continuous_high_minus_low|unconstrained_beta|r21|ensemble,3,-0.0096502047229761,-0.01553103070331574,-0.0024055329525145552,0.005444552586821478,-0.030723416335411202,-0.08470029946597689,0.03753608870570868,0.05091449443131514
short_term_reversal|reversal_5d|continuous_high_minus_low|unconstrained_beta|r63|ensemble,3,-0.016964440174598194,-0.03181604949105499,-0.008860462420813842,0.010516261795081482,-0.1036303462901391,-0.23188671095255428,-0.03176380763533877,0.09091077481393393
short_term_reversal|reversal_5d|continuous_high_minus_low|beta_neutral|r1|ensemble,1,-0.196497670893779,-0.196497670893779,-0.196497670893779,0.0,-1.934692283202155,-1.934692283202155,-1.934692283202155,0.0
short_term_reversal|reversal_5d|continuous_high_minus_low|beta_neutral|r5|ensemble,3,-0.07998230188134954,-0.09963487336950638,-0.0550325470748787,0.01859008680370584,-0.7502235872293096,-0.9628607589780442,-0.4707313300169584,0.2063977479716477
short_term_reversal|reversal_5d|continuous_high_minus_low|beta_neutral|r21|ensemble,3,-0.007499112780898727,-0.018350466170218405,0.004883099057488627,0.009546632355298238,-0.027346191821630016,-0.14014693271750625,0.09878444485456353,0.09799767136096427
short_term_reversal|reversal_5d|continuous_high_minus_low|beta_neutral|r63|ensemble,3,-0.010002088471503709,-0.017544890024967397,0.0012892855257289337,0.008133076035271027,-0.06168668422699208,-0.14199671160541277,0.060659787352078096,0.08791174029749994
short_term_reversal|reversal_5d|long_q1|unconstrained_beta|r1|ensemble,1,-0.13390527552883735,-0.13390527552883735,-0.13390527552883735,0.0,-0.609897258063744,-0.609897258063744,-0.609897258063744,0.0
short_term_reversal|reversal_5d|long_q1|unconstrained_beta|r5|ensemble,3,0.006040683046614463,-0.01501555636227836,0.02786617716596851,0.017514842890228238,0.1318228617776935,0.028955142017457906,0.23764317286039108,0.08522210941969369
short_term_reversal|reversal_5d|long_q1|unconstrained_beta|r21|ensemble,3,0.096371239118853,0.09245215737157242,0.10130053794260063,0.0036822876574783983,0.5505010864722443,0.5288737474372295,0.5849582064066989,0.024628155877914087
short_term_reversal|reversal_5d|long_q1|unconstrained_beta|r63|ensemble,3,0.12778439222075008,0.11424473917337408,0.14719965123913514,0.014080686925961844,0.6805841799230437,0.6011805695820246,0.7967785617674557,0.08398338838764145
short_term_reversal|reversal_5d|long_q10|unconstrained_beta|r1|ensemble,1,-0.02246016272956075,-0.02246016272956075,-0.02246016272956075,0.0,0.03949878126779939,0.03949878126779939,0.03949878126779939,0.0
short_term_reversal|reversal_5d|long_q10|unconstrained_beta|r5|ensemble,3,0.08828369301290258,0.06768775856766873,0.10842229738993625,0.016632949755613902,0.4692523916699485,0.3902688874784372,0.5434575634737205,0.06263022145153656
short_term_reversal|reversal_5d|long_q10|unconstrained_beta|r21|ensemble,3,0.1456645900450598,0.1413834752316958,0.15387819402192782,0.0058096386966002035,0.6987659781415462,0.6857488389640934,0.7216560784149054,0.016236563303142895
short_term_reversal|reversal_5d|long_q10|unconstrained_beta|r63|ensemble,3,0.13030390368609832,0.11090349013187151,0.14749095760669806,0.015018542199698788,0.6623157303758679,0.5802727096946005,0.7370547820846701,0.06421404585599791
short_term_reversal|reversal_5d|middle_minus_q1|unconstrained_beta|r1|ensemble,1,-0.29030105166739184,-0.29030105166739184,-0.29030105166739184,0.0,-2.8553897543389217,-2.8553897543389217,-2.8553897543389217,0.0
short_term_reversal|reversal_5d|middle_minus_q1|unconstrained_beta|r5|ensemble,3,-0.117682541559516,-0.1314137606958825,-0.10229809816769897,0.011943765847863207,-1.0311859118881301,-1.2114365985753972,-0.8597615904809178,0.1437063124862782
short_term_reversal|reversal_5d|middle_minus_q1|unconstrained_beta|r21|ensemble,3,-0.03250904210540939,-0.03666502735370636,-0.028341949000475597,0.003397891587133009,-0.25430170908434896,-0.2763586512674909,-0.21090645309767148,0.030686482238915815
short_term_reversal|reversal_5d|middle_minus_q1|unconstrained_beta|r63|ensemble,3,-0.02878045381734262,-0.04224310602026182,-0.017744570713865038,0.01014762580561568,-0.20535560246634554,-0.3599997325851958,-0.08122250771520619,0.1158371780732492
short_term_reversal|reversal_5d|middle_minus_q1|beta_neutral|r1|ensemble,1,-0.2829052194485505,-0.2829052194485505,-0.2829052194485505,0.0,-3.236966573463736,-3.236966573463736,-3.236966573463736,0.0
short_term_reversal|reversal_5d|middle_minus_q1|beta_neutral|r5|ensemble,3,-0.10637255810109265,-0.11549638027136633,-0.08998506852092392,0.011612562306635692,-1.0913044472275493,-1.2300638590738338,-0.8687530679069458,0.1589595175158833
short_term_reversal|reversal_5d|middle_minus_q1|beta_neutral|r21|ensemble,3,-0.009941263508890205,-0.016109348566629822,-0.0038275439417269075,0.005014173106704358,-0.058422140885839545,-0.11901572063220357,0.00037759866567493324,0.048758620230852756
short_term_reversal|reversal_5d|middle_minus_q1|beta_neutral|r63|ensemble,3,-0.002083060183388515,-0.010318190521034665,0.008392407281204495,0.0078011089109635175,0.021960638000429824,-0.07254034597504692,0.1323664889321336,0.0844054751091069
short_term_reversal|reversal_5d|q10_minus_middle|unconstrained_beta|r1|ensemble,1,-0.28956581853769325,-0.28956581853769325,-0.28956581853769325,0.0,-2.4112587142985773,-2.4112587142985773,-2.4112587142985773,0.0
short_term_reversal|reversal_5d|q10_minus_middle|unconstrained_beta|r5|ensemble,3,-0.08731763150349381,-0.10859116357790566,-0.06662157470422903,0.01713887794511677,-0.6536129859960831,-0.8312574016543111,-0.4695222215224957,0.14774810026085208
short_term_reversal|reversal_5d|q10_minus_middle|unconstrained_beta|r21|ensemble,3,0.0006907657492757716,-0.009579229961075741,0.013374195101274022,0.0095248246521113,0.06300738213903274,-0.024296945501006407,0.17031291539944995,0.08069814396719512
short_term_reversal|reversal_5d|q10_minus_middle|unconstrained_beta|r63|ensemble,3,-0.0006710547398476688,-0.020480028199326594,0.014811231050578133,0.014728847307243671,0.04453852755159846,-0.1435915806284127,0.18824488598936645,0.1390658412412725
short_term_reversal|reversal_5d|q10_minus_middle|beta_neutral|r1|ensemble,1,-0.31454123541610024,-0.31454123541610024,-0.31454123541610024,0.0,-3.2662633929139138,-3.2662633929139138,-3.2662633929139138,0.0
short_term_reversal|reversal_5d|q10_minus_middle|beta_neutral|r5|ensemble,3,-0.10978758004376703,-0.1292092223910415,-0.08901896603144843,0.01643522489577952,-1.0387661659104346,-1.2172951905557607,-0.8181949286429825,0.16562188964895325
short_term_reversal|reversal_5d|q10_minus_middle|beta_neutral|r21|ensemble,3,-0.018931392110917915,-0.028502892951460246,-0.014109177047550547,0.006768138637546419,-0.13829261765324005,-0.23382308873235233,-0.08459413385741886,0.06772373593415286
short_term_reversal|reversal_5d|q10_minus_middle|beta_neutral|r63|ensemble,3,-0.014818671262427049,-0.026526323217588632,-0.008903456479360083,0.008278711828653786,-0.10981923419177557,-0.2539209926004303,-0.032940398412634,0.10197155403032097
short_term_reversal|reversal_5d|q10_minus_q1|unconstrained_beta|r1|ensemble,1,-0.2584710491438551,-0.2584710491438551,-0.2584710491438551,0.0,-1.320694026333063,-1.320694026333063,-1.320694026333063,0.0
short_term_reversal|reversal_5d|q10_minus_q1|unconstrained_beta|r5|ensemble,3,-0.09979569904726678,-0.13204707884696854,-0.06584240749953751,0.02705472238204012,-0.44362972392511346,-0.6429983275361235,-0.24021082857779902,0.1644622468869121
short_term_reversal|reversal_5d|q10_minus_q1|unconstrained_beta|r21|ensemble,3,-0.006250198394940232,-0.011976715049853981,0.0012519834346473857,0.0055446283919889155,0.05111635564703665,0.01771678676379547,0.09837092305914012,0.03435348758193351
short_term_reversal|reversal_5d|q10_minus_q1|unconstrained_beta|r63|ensemble,3,-0.019908320921570282,-0.05421685295758061,-0.0021397122327679874,0.024264980867725435,-0.039318976412077204,-0.250448558624558,0.06808458447632434,0.1492987082735465
short_term_reversal|reversal_5d|q10_minus_q1|beta_neutral|r1|ensemble,1,-0.27100319514239235,-0.27100319514239235,-0.27100319514239235,0.0,-1.713902685392023,-1.713902685392023,-1.713902685392023,0.0
short_term_reversal|reversal_5d|q10_minus_q1|beta_neutral|r5|ensemble,3,-0.1073219836572612,-0.13777723488527116,-0.0687961548674424,0.028733813028583625,-0.6145548936246152,-0.8195087575848875,-0.33955908386731415,0.20210117590566154
short_term_reversal|reversal_5d|q10_minus_q1|beta_neutral|r21|ensemble,3,0.0001911734874753268,-0.007947339805934317,0.010083275073561104,0.007464675574925255,0.07910308005898574,0.026344609388526515,0.14150231320131784,0.04750461319800389
short_term_reversal|reversal_5d|q10_minus_q1|beta_neutral|r63|ensemble,3,-0.009010854176010774,-0.033022687159556474,0.009338914230783368,0.017751442186331214,0.005777252105617169,-0.1710833804558084,0.1369273596458107,0.12983256673571106
